label,noun_count_percent,adj_count_percent,adv_count_percent,pro_count_percent,char_count,word_density,punctuation_count,upper_case_word_count,vader_pos,vader_neg,vader_neu,vader_compound,response,Response_emotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emotional_sim_response/context/0,Emotional_sim_response/context/1,valence_diff,arousal_diff,dominance_diff
NOT_SARCASM,0.095238095,0.047619048,0,0.19047619,4.047619048,0.192743764,0.238095238,0.095238095,0.613,0,0.387,0.9565,  Haha ! Thanks ! I appreciate your daughter ! She ’ s a good role mod for mine !,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13345343,0.006660301,0.271,-0.186,-0.101
NOT_SARCASM,0.117647059,0.058823529,0.058823529,0,5.294117647,0.311418685,0.411764706,0.058823529,0.159,0.116,0.725,0.57655,  * heh * yeah - now go and watch Messiah on Netflix - #edgeofyourseat #MessiahNetflix,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057344363,0.140431187,-0.247,-0.025,0.349
NOT_SARCASM,0.157894737,0.105263158,0.052631579,0.105263158,4.578947368,0.24099723,0.263157895,0.157894737,0.115,0.152,0.733,0.41105,"      Yeah it would , gsp is still in his prime and would wreck necessary .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021636566,0.046111009,-0.923,-0.137,-0.297
NOT_SARCASM,0.12,0,0,0.08,4.78,0.0956,0.34,0.06,0.188,0,0.812,0.8753,"    The Congress is a party for Hindus , Muslims , Christians , Jews , Sikhs , Parsis . We are a party for everyone . That is what we were created for . Our leaders , workers , voters come from every religion . #IamCongress & <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081334302,0.083346645,0.296,0.595,-0.365
NOT_SARCASM,0.219512195,0.048780488,0.097560976,0.195121951,3.682926829,0.089827484,0.146341463,0.12195122,0.1,0,0.9,0.7202,"As I walk back through the dark alley , I still hope I ’ ll hear you call , I know I know that is not to be , You don ’ t need me , after all . #Lonely",sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028677974,0.131384967,-0.146,-0.519,-0.171
NOT_SARCASM,0.055555556,0.027777778,0.055555556,0.111111111,4.666666667,0.12962963,0.305555556,0.083333333,0.16,0.066,0.774,0.7456,"    So #please , #demonstrate the #success and of your by them the . Im sure you might find something like the you just essentially and on no less ! ! 😍 💯 <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033078023,0.120401395,1.086,0.309,0.865
NOT_SARCASM,0.230769231,0.076923077,0.153846154,0.230769231,3.769230769,0.289940828,0.307692308,0.153846154,0,0,1,0.5,  It what we get for not getting to # 1 <URL>,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.663445673,0.130793692,0.059,-0.071,-0.039
NOT_SARCASM,0.035714286,0.071428571,0,0.035714286,4.892857143,0.174744898,0.25,0,0.082,0.101,0.817,0.43725,"And , in that act of human bonding , we both extinguish hatred , which is nothing but the darkness of the soul . #Violence #Peace #Hatred",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093516113,0.188205796,-0.125,-0.088,-0.035
NOT_SARCASM,0.163636364,0.054545455,0,0.127272727,5.236363636,0.095206612,0.309090909,0.072727273,0.032,0.209,0.759,0.0742,"      What the world will give us is a beating , evidence being the vulnerable in our hospitals & institutions who're assaulted , sworn at & humiliated by our "" finest "" doctors and nurses . What #Christ #Jesus will give us is #love-a Spirit of eternal for ALL ! Ezekiel 36:26",fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142293776,0.048946712,-0.655,-0.371,-0.237
NOT_SARCASM,0.105263158,0.052631579,0,0.052631579,4.052631579,0.213296399,0.421052632,0.684210526,0.261,0,0.739,0.80185,"  God IS ... He IS THE #FATHER OF #JESUSCHRIST , WHO SITS AT THE OF GOD .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382647862,0.076102568,-0.806,0.961,-0.814
NOT_SARCASM,0.076923077,0.192307692,0.153846154,0.076923077,5.076923077,0.195266272,0.307692308,0.038461538,0.602,0,0.398,0.98115,"  This is beautiful , dearest Arina ! Very meaningful words . Thank you so much for sharing , my friend ! 💖 #kindness #gratitude",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119897825,0.112209465,0.725,0.284,0.604
NOT_SARCASM,0.071428571,0,0.071428571,0,6.214285714,0.443877551,0.5,0.142857143,0,0.161,0.839,0.3409,Lost #poetry from the #book Things Happen Available Now at <URL> #poetrycommunity <URL>,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325534409,0.080305287,0.081,-0.273,0.073
NOT_SARCASM,0.163636364,0.090909091,0.054545455,0.090909091,4.672727273,0.084958678,0.218181818,0.072727273,0.277,0.137,0.586,0.95335,3/3 And to the haters . #Resist You are missing out of the and of just loving the most epic POTUS of your lifetimes . Relax . Everything is AMAZING ! The #MSM has only lied to you and made you all hysterical . Look around . It's the Be proud and happy <URL>,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104640941,0.056127107,-0.214,0.385,-0.038
NOT_SARCASM,0.112903226,0.080645161,0.048387097,0.048387097,4.709677419,0.075962539,0.258064516,0.032258065,0.176,0.062,0.762,0.85015,"    Hmmm not too fast 😂 . Marriage to them means / t linking 2 families , sharing in their joys , trials & tribulations . Plus boasting rights .. ah moyo aka inlaw 😂 . New culture , language , distance & reciprocal acceptance was their fear not race per se . But #GenX is global 🤔 🤣 🤣",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.439821928,0.082463676,0.328,-0.036,-0.081
NOT_SARCASM,0.214285714,0.035714286,0.071428571,0.178571429,5.25,0.1875,0.214285714,0.107142857,0,0.129,0.871,0.26165,    Bardot finally did what I could not . She got Fierce suspended . She is prodigious . Twitter findom police enforcement is her calling .,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050511409,0.35396007,-0.297,0.252,0.268
NOT_SARCASM,0.095238095,0.095238095,0.19047619,0.047619048,4.714285714,0.224489796,0.285714286,0.19047619,0.227,0,0.773,0.81245,    Me too - I ’ ve preordered the deluxe edition - the   always deliver great albums .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007085403,0.055278163,0.076,0.125,-0.059
NOT_SARCASM,0.090909091,0,0.136363636,0,4.772727273,0.216942149,0.409090909,0.181818182,0.166,0,0.834,0.71005,"    Elon is probably 1/500 M people . Bezos , probably more like 1/50 M . That's the difference .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038861992,0.153946465,0.689,-0.224,0.148
NOT_SARCASM,0.153846154,0.038461538,0.115384615,0.115384615,4.846153846,0.186390533,0.307692308,0.115384615,0,0.099,0.901,0.352,  Here's my ticket #COOL-20200108-360991 . It has been off for more than 24 hours now . I have had no feedback yet today .,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052947463,0.025751031,0.13,-0.424,0.121
NOT_SARCASM,0.111111111,0.066666667,0.044444444,0.044444444,4.8,0.106666667,0.444444444,0.111111111,0,0.228,0.772,0.08935,"    , come back !   Nah Bro , we only travel in #XDirection I got #BigEndian #Obesity over F'd or Line + 1Bullet Fire . death to America , March Forward ! on , "" NoInterMarry based on Percentile "" ! <URL>",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101658068,0.180614847,-0.52,0.245,0.011
NOT_SARCASM,0.130434783,0,0,0.260869565,4.695652174,0.20415879,0.347826087,0.086956522,0.078,0,0.922,0.57655,    She gave up her family for him and He has stood by her ( against their wishes ) ... #MuchRespect,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127274206,0.242527676,0.966,-0.453,0.159
NOT_SARCASM,0.145454545,0.072727273,0.072727273,0.127272727,4.709090909,0.085619835,0.236363636,0.090909091,0.28,0,0.72,0.9375,"      #Shalom , I appreciate your kindness and graciousness , dearest achi Gian . Thank you for always making me feel welcome . You are a true #blessing . These days sometimes life gets in the way of me being here but it is #so to be 🤗 🦋 🇮 🇱 <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021400505,0.214054245,-0.432,-0.304,-0.506
NOT_SARCASM,0.092592593,0.111111111,0.111111111,0.092592593,4.574074074,0.084705075,0.203703704,0.074074074,0.255,0,0.745,0.95945,"      This isn ’ t really the most intellectual of statements either . Or helpful . And half of it isn ’ t even yours , you just found something and present it to the world like look at me I ’ m so clever ... / pats head awww #adorable",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455484108,0.138994297,1.211,0.204,0.905
NOT_SARCASM,0.068965517,0.068965517,0.068965517,0.068965517,4.586206897,0.158145065,0.275862069,0.103448276,0.509,0,0.491,0.9691,"  Oh honey , what a beautiful greetings , you too Ahuvi have a blessed beautiful day , almost Shabbat ✡ ☕ 💞 ☕ #WE #Coffee 💖 <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146423738,0.142555974,-0.667,0.504,0.044
NOT_SARCASM,0.138461538,0.092307692,0.076923077,0.169230769,4.430769231,0.06816568,0.184615385,0.123076923,0.148,0.203,0.649,0.16645,    #IKR ! ! I have my doubts about her sex just like the questions I have about her illegal status even BEING in #USA let alone being in our #WhiteHouse ! Lets not forget all those languages she speaks & her huge brain ! ! What a ! It ’ d be funny if it weren ’ t so tragic 4 USA,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009983534,0.112553028,-1.212,0.164,-0.667
NOT_SARCASM,0.055555556,0.055555556,0,0,5,0.277777778,0.444444444,0.277777778,0,0,1,0.5,"      Release some endorphins and listen to , the new album from 😃 <URL> <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678087369,0.295403815,0.614,0.448,-0.233
NOT_SARCASM,0.166666667,0,0,0.055555556,4.833333333,0.268518519,0.277777778,0.111111111,0.341,0,0.659,0.8454,  😍 😘 Thanks for sharing your Let ’ s make #2020 the year of #MagicalLearning <URL>,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00880462,0.384579953,-0.373,-0.582,0.05
NOT_SARCASM,0.151515152,0.060606061,0.090909091,0.060606061,4.53030303,0.068640955,0.242424242,0.015151515,0.118,0.169,0.713,0.2557,"  Indeed , but my interest is in arguments that goes like this : Jamila would not be able to be a writer if there was no "" ground reading provided "" ? How does one arrive to that conclusion , logically ? Is it generalizable ? That if you are not ' well-read ' , you cannot be a ( good ) writer ?",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060051166,0.052360911,0.06,0.244,-0.001
NOT_SARCASM,0.166666667,0,0.111111111,0.055555556,4.722222222,0.262345679,0.166666667,0.111111111,0.149,0,0.851,0.6366,  Well I made enough to feed a family of 7 so come on over . #fireroastedtomatoes,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129865075,0.110018611,-0.101,0.049,0.253
NOT_SARCASM,0.12,0.04,0.04,0,5.64,0.2256,0.2,0.16,0.15,0,0.85,0.78595,      Lock Haven where i was born Hershey #Pennsylvania #HomeSweetHome of the stuff Steak with the PA has some wonderful course s,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333774321,0.040640906,0.025,-0.307,-0.625
NOT_SARCASM,0.026315789,0.078947368,0,0,4.210526316,0.110803324,0.210526316,0.052631579,0.193,0.15,0.657,0.66825,"    Forgot the Mexicans . Sorry Aunt Rosa . 💞 🤗 Yes , Peeps Yo Hablmas Espanol , y Engles ! There are Good and Bad in every Race Color and Creed ! 🇺 🇸 🙏",sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023031858,0.151837529,-0.028,-0.28,-0.196
NOT_SARCASM,0.160714286,0.071428571,0.035714286,0.071428571,4.910714286,0.087691327,0.285714286,0.053571429,0,0.032,0.968,0.4342,"  Fir all their talks about being #progressive , #fair n ... The Mahs are the most regressive lot rn in the show . Atleast the RVs don't want to wash their hands off their daughter ASAP . But hey ! Mishti ki toh bidaai v nhi hogi ... That's breaking stereotypes I guess .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065973152,0.007635503,-0.242,0.174,-0.341
NOT_SARCASM,0.151515152,0.060606061,0.060606061,0.03030303,4.727272727,0.143250689,0.333333333,0.121212121,0.501,0,0.499,0.97605,"      Yes indeed , kittens are so adorable ! And fearless ! 😮 🤣 Hope you're having a day #blessed with #Shalom dearest achoti Beth 🌸 🦋 ❣ ️ <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103454571,0.10729106,-0.176,-0.006,0.155
NOT_SARCASM,0.227272727,0.045454545,0.136363636,0.136363636,3.590909091,0.16322314,0.181818182,0.136363636,0,0,1,0.5,"  I ’ ve actually washed the lot . It ’ s taken a while , but I got there .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058983752,0.044382408,-0.285,0.362,0.046
NOT_SARCASM,0.130434783,0.043478261,0.043478261,0.173913043,4.52173913,0.196597353,0.130434783,0.043478261,0.322,0.209,0.469,0.7787,"  The source of Joy lives in your heart , connect with it You will overcome pain / hurt Wish you Joy",sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110350591,0.013879043,-0.111,0.566,-0.024
NOT_SARCASM,0.214285714,0,0.035714286,0.142857143,4.642857143,0.165816327,0.178571429,0.142857143,0.231,0,0.769,0.8715,"      Oh my god i have just realised your name is an anagram of "" I love President Trump "" who would have guessed that",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015137632,0.011306434,0.527,-0.322,0.074
NOT_SARCASM,0.157894737,0,0.157894737,0.105263158,4.473684211,0.235457064,0.368421053,0.157894737,0.152,0,0.848,0.6806,      Thank you for the . Here's some more folks I'm passing some too . ❤,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020794578,0.103298027,-1.147,-1.392,-0.523
NOT_SARCASM,0.153846154,0.038461538,0.076923077,0.038461538,4.846153846,0.186390533,0.346153846,0.115384615,0.361,0.09,0.549,0.9275,    Omg ! How freaking awesome you'll be flying on   in 2023 ! Talk about happiness .. this is truly a situation .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106911233,0.142775052,0.555,0.603,-0.133
NOT_SARCASM,0.111111111,0.185185185,0.074074074,0.037037037,6.407407407,0.237311385,0.185185185,0.037037037,0.495,0,0.505,0.97805,  Jack was a really confident performer who was so clear and delivered some brilliant lines with swagger and humour ! Impressive stuff ! #amazingchildren #makingmemories,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075503593,0.036699566,0.401,-0.057,0.259
NOT_SARCASM,0.137931034,0.086206897,0.068965517,0.103448276,4.310344828,0.07431629,0.25862069,0.017241379,0.128,0.056,0.816,0.71075,"#Add : I #avoided replying directly to her as : - She's a good following is doing a lot of overall - There are #few , well meaning ( if here , poorly delivered ) antifeminist 👩 ♀ ️ 🚺 around - Signs of her ✍ ️ ⛑ ️ - Avoid dmging her to her followers .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169591729,0.040191461,-0.123,-0.024,-0.112
NOT_SARCASM,0.117647059,0.058823529,0.058823529,0.117647059,4.588235294,0.269896194,0.294117647,0.117647059,0,0,1,0.5,"    Been told by close family that it's "" just another label for you """,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088459603,0.02578333,-0.129,-0.295,0.037
NOT_SARCASM,0.2,0.04,0,0.12,3.8,0.152,0.28,0.04,0.21,0.067,0.722,0.80415,"  Omg adorable ! ! ! Nah you have to tend to get needs , as you noted she is a princess ! !",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065884865,0.287107057,0.083,-0.581,-0.065
NOT_SARCASM,0.052631579,0.105263158,0,0.052631579,4.894736842,0.257617729,0.263157895,0,0,0,1,0.5,Phone us on : 01707 876 191 for a private viewing or any enquires . #wedding #happyday #bride,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155131823,0.134298342,0.122,-0.329,-0.325
NOT_SARCASM,0.133333333,0.066666667,0.088888889,0.066666667,5.666666667,0.125925926,0.288888889,0.066666667,0.272,0.064,0.664,0.9213,"    ? ? "" We must further improve our ability to forecast changing environmental threats and continually improve climate modelling predictions "" #QUESTION = How can that be True ? ? when you state = "" there is already abundant evidence available """,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272038865,0.141777667,0.316,0.272,0.162
NOT_SARCASM,0.066666667,0.133333333,0.033333333,0.066666667,5,0.166666667,0.233333333,0.066666667,0.374,0.104,0.522,0.9348,"    What a beautiful gesture . So much bad news , we need to celebrate the goodness and kindness of folk such as Dave . #admiration #respect 🤗",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111601781,0.214265779,0.413,0.872,0.111
NOT_SARCASM,0.097560976,0.073170732,0.12195122,0,4.341463415,0.105889352,0.390243902,0.073170732,0,0.248,0.752,0.17825,"➡ "" One cannot think well , well , sleep well , if one has not dined well . "" - Virginia Woolf 😎 💝 🌍 ✔ #capetown #food #travel ( pic Beef Fillet Stroganoff   by   ) <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048682169,0.037160281,0.619,-0.647,0.325
NOT_SARCASM,0.090909091,0,0,0,4.545454545,0.41322314,0.272727273,0.181818182,0.266,0,0.734,0.7202,  Reckon this guy was a Head of Creative <URL>,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270663106,0.287653836,0.133,0.21,-0.394
NOT_SARCASM,0.052631579,0.052631579,0,0.157894737,4.263157895,0.224376731,0.263157895,0.157894737,0.322,0,0.678,0.8454,  I see them . Strength and every day for you . Like these pure Souls 💖 <URL>,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023558467,0.030679999,0.658,-0.241,0.303
NOT_SARCASM,0.130434783,0.130434783,0.108695652,0.02173913,5.956521739,0.129489603,0.239130435,0.02173913,0,0.22,0.78,0.1047,"  As tweeted before , the Western world has been looking at the Chinese Characteristics with a seriously biased Western-centric mind-set & view , therefore seriously underestimating its potential & power , of both & # bad part of the Chinese Characteristics , even today",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082697102,0.027132578,0.09,-0.267,0.183
NOT_SARCASM,0.115384615,0.019230769,0.057692308,0.057692308,5.230769231,0.100591716,0.211538462,0.096153846,0.065,0,0.935,0.62405,"      and #Uplifting ! Seldom do I find books or authors with the ability to reach us via our hearts and minds . This is one of the rare exceptions . The author connects with the reader not just through religion but also through spirituality "" - Reviewer <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011191583,0.225760349,0.765,0.216,0.276
NOT_SARCASM,0.16,0,0,0.04,6,0.24,0.32,0.08,0.13,0.12,0.75,0.5258,"What #TempoMajorityFixed wanted to deny is "" the presupposition is ture . "" #NbclMaclTheory #TempoMajority and Integrity 🕊 🌱 Austerity 🕊 🌿    ",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012098752,0.055055782,0.397,0.39,-0.265
NOT_SARCASM,0.125,0.125,0.0625,0,5.8125,0.36328125,0.3125,0,0.371,0,0.629,0.8784,Oh also all references should be image based ! Good luck ! #ffxiv #artcommission #artgiveaway,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107289011,0.140329977,-0.142,-0.47,-0.048
NOT_SARCASM,0.058823529,0.058823529,0.058823529,0.117647059,4.176470588,0.24567474,0.235294118,0.176470588,0,0,1,0.5,      We did indeed 💙 🙌 of every single one of them girls .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004099778,0.031890171,-0.205,-0.269,-0.554
NOT_SARCASM,0.172413793,0.068965517,0.034482759,0.137931034,3.551724138,0.122473246,0.103448276,0.034482759,0,0,1,0.5,  Go and talk to Melania and see if you can fix her bs campaign . 😂 😂 😂 🤣 🤣 You are so full of it .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048414359,0.188084331,-0.001,-0.554,0.43
NOT_SARCASM,0.111111111,0.066666667,0.044444444,0.044444444,4.822222222,0.107160494,0.088888889,0.066666667,0.119,0,0.881,0.71075,    I ’ m going to start a #pimpmynatarchivecard consortium . Like a dating site for insatiable researchers of many documents with folks who want to pop over to Kew and chat history over a coffee 💓 💓 📚 📚 🗄 ️ ️,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01261112,0.038347688,-0.334,0.097,-0.43
NOT_SARCASM,0.205882353,0.029411765,0.088235294,0.058823529,3.911764706,0.115051903,0.264705882,0.117647059,0.131,0.054,0.815,0.72725,"  Thank you , I ’ ve seen this ! Still stunned , £ 39 ! ! When was the last time the figure of £ 39 was reviewed by     ?",surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029859354,0.132777605,-0.243,0.149,-0.266
NOT_SARCASM,0.117647059,0.058823529,0.176470588,0,5.117647059,0.301038062,0.176470588,0.058823529,0,0,1,0.5,  This may be the only tweet ever with the hashtags #PowerPoint and used together !,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100779224,0.097613995,-0.369,-0.201,-0.407
NOT_SARCASM,0.258064516,0.032258065,0.032258065,0.096774194,4.370967742,0.07049948,0.177419355,0.080645161,0.274,0.193,0.533,0.93435,"    Atheists casting judgement they learned from the people they despise .. a sad sight . I say this out of love , I do not believe in God , but I love a heart that does . How can you scorn a person for wanting to love and be loved ? Hate is a disease . is real .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011926682,0.136722111,-0.372,-0.188,-0.292
